20, 894, 420, 400, 280, 57120, 0
20, 988, 420, 400, 280, 57120, 0
20, 902, 420, 400, 280, 57120, 0
20, 921, 420, 400, 280, 57120, 4096
20, 860, 420, 400, 280, 57120, 0
20, 942, 420, 400, 280, 57120, 0
20, 918, 420, 400, 280, 57120, 0
20, 912, 420, 400, 280, 57120, 0
20, 1031, 420, 400, 280, 57120, 0
20, 896, 420, 400, 280, 57120, 0
20, 902, 420, 400, 280, 57120, 0
20, 942, 420, 400, 280, 57120, 0
20, 891, 420, 400, 280, 57120, 0
20, 888, 420, 400, 280, 57120, 0
20, 886, 420, 400, 280, 57120, 0
20, 875, 420, 400, 280, 57120, 0
20, 875, 420, 400, 280, 57120, 0
20, 866, 420, 400, 280, 57120, 0
20, 902, 420, 400, 280, 57120, 0
20, 894, 420, 400, 280, 57120, 0
