20, 843, 640, 400, 200, 87040, 65536
20, 833, 640, 400, 200, 87040, 4294959104
20, 779, 640, 400, 200, 87040, 4294955008
20, 765, 640, 400, 200, 87040, 4294963200
20, 788, 640, 400, 200, 87040, 0
20, 973, 640, 400, 200, 87040, 4096
20, 1069, 640, 400, 200, 87040, 4096
20, 805, 640, 400, 200, 87040, 8192
20, 751, 640, 400, 200, 87040, 4294950912
20, 761, 640, 400, 200, 87040, 8192
20, 865, 640, 400, 200, 87040, 4294963200
20, 794, 640, 400, 200, 87040, 0
20, 877, 640, 400, 200, 87040, 0
20, 792, 640, 400, 200, 87040, 0
20, 793, 640, 400, 200, 87040, 4294963200
20, 890, 640, 400, 200, 87040, 8192
20, 907, 640, 400, 200, 87040, 0
20, 1010, 640, 400, 200, 87040, 4294959104
20, 786, 640, 400, 200, 87040, 24576
20, 1148, 640, 400, 200, 87040, 4294955008
