20, 1096, 480, 420, 240, 65280, 0
20, 1077, 480, 420, 240, 65280, 0
20, 964, 480, 420, 240, 65280, 0
20, 964, 480, 420, 240, 65280, 0
20, 954, 480, 420, 240, 65280, 0
20, 992, 480, 420, 240, 65280, 0
20, 1055, 480, 420, 240, 65280, 0
20, 1029, 480, 420, 240, 65280, 0
20, 982, 480, 420, 240, 65280, 0
20, 1016, 480, 420, 240, 65280, 4294963200
20, 966, 480, 420, 240, 65280, 0
20, 957, 480, 420, 240, 65280, 0
20, 998, 480, 420, 240, 65280, 0
20, 967, 480, 420, 240, 65280, 4096
20, 964, 480, 420, 240, 65280, 0
20, 985, 480, 420, 240, 65280, 0
20, 969, 480, 420, 240, 65280, 0
20, 969, 480, 420, 240, 65280, 0
20, 994, 480, 420, 240, 65280, 0
20, 1161, 480, 420, 240, 65280, 0
