20, 334, 240, 180, 160, 32640, 0
20, 342, 240, 180, 160, 32640, 4096
20, 331, 240, 180, 160, 32640, 0
20, 376, 240, 180, 160, 32640, 0
20, 351, 240, 180, 160, 32640, 0
20, 330, 240, 180, 160, 32640, 0
20, 331, 240, 180, 160, 32640, 0
20, 348, 240, 180, 160, 32640, 0
20, 329, 240, 180, 160, 32640, 0
20, 331, 240, 180, 160, 32640, 0
20, 360, 240, 180, 160, 32640, 0
20, 355, 240, 180, 160, 32640, 0
20, 323, 240, 180, 160, 32640, 0
20, 321, 240, 180, 160, 32640, 0
20, 343, 240, 180, 160, 32640, 0
20, 337, 240, 180, 160, 32640, 0
20, 313, 240, 180, 160, 32640, 0
20, 356, 240, 180, 160, 32640, 0
20, 339, 240, 180, 160, 32640, 0
20, 338, 240, 180, 160, 32640, 0
