50, 5526, 1450, 1350, 185600, 40960
50, 4501, 1450, 1350, 185600, 0
50, 4782, 1450, 1350, 185600, 8192
50, 4507, 1450, 1350, 185600, 0
50, 4806, 1450, 1350, 185600, 0
50, 4404, 1450, 1350, 185600, 8192
50, 4428, 1450, 1350, 185600, 4294905856
50, 4353, 1450, 1350, 185600, 0
50, 4382, 1450, 1350, 185600, 8192
50, 4583, 1450, 1350, 185600, 0
50, 4516, 1450, 1350, 185600, 0
50, 4352, 1450, 1350, 185600, 0
50, 4693, 1450, 1350, 185600, 4294819840
50, 4853, 1450, 1350, 185600, 0
50, 4366, 1450, 1350, 185600, 0
50, 4445, 1450, 1350, 185600, 0
50, 4403, 1450, 1350, 185600, 4294963200
50, 4387, 1450, 1350, 185600, 4096
50, 4569, 1450, 1350, 185600, 0
50, 4377, 1450, 1350, 185600, 0
50, 4388, 1450, 1350, 185600, 4294950912
50, 4502, 1450, 1350, 185600, 8192
50, 4610, 1450, 1350, 185600, 0
50, 4681, 1450, 1350, 185600, 4096
50, 4427, 1450, 1350, 185600, 0
50, 4369, 1450, 1350, 185600, 0
50, 4385, 1450, 1350, 185600, 4294963200
50, 4446, 1450, 1350, 185600, 12288
50, 4325, 1450, 1350, 185600, 0
50, 4346, 1450, 1350, 185600, 0
50, 4476, 1450, 1350, 185600, 0
50, 4361, 1450, 1350, 185600, 0
50, 4377, 1450, 1350, 185600, 0
50, 4471, 1450, 1350, 185600, 0
50, 4384, 1450, 1350, 185600, 0
50, 4504, 1450, 1350, 185600, 0
50, 4528, 1450, 1350, 185600, 0
50, 4648, 1450, 1350, 185600, 0
50, 4529, 1450, 1350, 185600, 0
50, 4686, 1450, 1350, 185600, 4294959104
50, 4782, 1450, 1350, 185600, 0
50, 5330, 1450, 1350, 185600, 0
50, 5879, 1450, 1350, 185600, 0
50, 5574, 1450, 1350, 185600, 0
50, 4971, 1450, 1350, 185600, 0
50, 4407, 1450, 1350, 185600, 0
50, 4417, 1450, 1350, 185600, 0
50, 4550, 1450, 1350, 185600, 0
50, 4417, 1450, 1350, 185600, 0
50, 4302, 1450, 1350, 185600, 0
