50, 3323, 1200, 1100, 163200, 4294950912
50, 3633, 1200, 1100, 163200, 0
50, 3719, 1200, 1100, 163200, 16384
50, 3406, 1200, 1100, 163200, 0
50, 3435, 1200, 1100, 163200, 0
50, 2958, 1200, 1100, 163200, 0
50, 2907, 1200, 1100, 163200, 4294950912
50, 2805, 1200, 1100, 163200, 24576
50, 2928, 1200, 1100, 163200, 4294946816
50, 2917, 1200, 1100, 163200, 0
50, 2976, 1200, 1100, 163200, 12288
50, 2702, 1200, 1100, 163200, 0
50, 2875, 1200, 1100, 163200, 0
50, 2885, 1200, 1100, 163200, 4294959104
50, 2962, 1200, 1100, 163200, 0
50, 2908, 1200, 1100, 163200, 20480
50, 2856, 1200, 1100, 163200, 12288
50, 2866, 1200, 1100, 163200, 4294942720
50, 2930, 1200, 1100, 163200, 0
50, 2993, 1200, 1100, 163200, 0
50, 2878, 1200, 1100, 163200, 4294955008
50, 2945, 1200, 1100, 163200, 12288
50, 2963, 1200, 1100, 163200, 4294963200
50, 3313, 1200, 1100, 163200, 8192
50, 3755, 1200, 1100, 163200, 4294959104
50, 3113, 1200, 1100, 163200, 8192
50, 3053, 1200, 1100, 163200, 4294955008
50, 2822, 1200, 1100, 163200, 8192
50, 2897, 1200, 1100, 163200, 4294959104
50, 2961, 1200, 1100, 163200, 0
50, 2896, 1200, 1100, 163200, 4096
50, 2842, 1200, 1100, 163200, 0
50, 2924, 1200, 1100, 163200, 0
50, 2699, 1200, 1100, 163200, 0
50, 2950, 1200, 1100, 163200, 0
50, 2901, 1200, 1100, 163200, 16384
50, 4639, 1200, 1100, 163200, 4294946816
50, 12838, 1200, 1100, 163200, 4294959104
50, 25012, 1200, 1100, 163200, 0
50, 7883, 1200, 1100, 163200, 20480
50, 5464, 1200, 1100, 163200, 4294942720
50, 7364, 1200, 1100, 163200, 12288
50, 7036, 1200, 1100, 163200, 0
50, 6859, 1200, 1100, 163200, 4294959104
50, 12083, 1200, 1100, 163200, 16384
50, 10730, 1200, 1100, 163200, 0
50, 7079, 1200, 1100, 163200, 4096
50, 6352, 1200, 1100, 163200, 4294950912
50, 6916, 1200, 1100, 163200, 0
50, 7355, 1200, 1100, 163200, 4294955008
