50 4793 1450 162400 12288
50 4079 1450 162400 8192
50 4037 1450 162400 0
50 4035 1450 162400 0
50 4468 1450 162400 0
50 4418 1450 162400 0
50 5535 1450 162400 0
50 5762 1450 162400 0
50 4916 1450 162400 0
50 4106 1450 162400 0
50 4355 1450 162400 0
50 4145 1450 162400 0
50 4419 1450 162400 0
50 4093 1450 162400 0
50 4038 1450 162400 0
50 4200 1450 162400 0
50 4040 1450 162400 0
50 4174 1450 162400 0
50 4132 1450 162400 4294963200
50 4047 1450 162400 4096
50 3942 1450 162400 0
50 4431 1450 162400 4294811648
50 4398 1450 162400 0
50 3998 1450 162400 0
50 4355 1450 162400 0
50 4362 1450 162400 0
50 4279 1450 162400 0
50 4362 1450 162400 0
50 5192 1450 162400 0
50 6316 1450 162400 0
50 5234 1450 162400 0
50 4469 1450 162400 4096
50 5741 1450 162400 0
50 5035 1450 162400 0
50 5216 1450 162400 0
50 5182 1450 162400 0
50 3553 1450 162400 4096
50 3717 1450 162400 0
50 3231 1450 162400 0
50 3235 1450 162400 0
50 3891 1450 162400 4294963200
50 3394 1450 162400 0
50 5194 1450 162400 0
50 5432 1450 162400 4294963200
50 3901 1450 162400 0
50 3716 1450 162400 0
50 3732 1450 162400 0
50 3787 1450 162400 0
50 3769 1450 162400 0
50 3633 1450 162400 0
