20, 1743, 400, 360, 240, 54400, 0
20, 1555, 400, 360, 240, 54400, 0
20, 1441, 400, 360, 240, 54400, 0
20, 1468, 400, 360, 240, 54400, 0
20, 1668, 400, 360, 240, 54400, 0
20, 1452, 400, 360, 240, 54400, 0
20, 1324, 400, 360, 240, 54400, 0
20, 1408, 400, 360, 240, 54400, 0
20, 1405, 400, 360, 240, 54400, 0
20, 1310, 400, 360, 240, 54400, 0
20, 1345, 400, 360, 240, 54400, 0
20, 1319, 400, 360, 240, 54400, 0
20, 1433, 400, 360, 240, 54400, 0
20, 1682, 400, 360, 240, 54400, 0
20, 1464, 400, 360, 240, 54400, 0
20, 2181, 400, 360, 240, 54400, 0
20, 1946, 400, 360, 240, 54400, 0
20, 1783, 400, 360, 240, 54400, 0
20, 1597, 400, 360, 240, 54400, 0
20, 1449, 400, 360, 240, 54400, 0
