20, 1248, 420, 400, 280, 57120, 0
20, 1110, 420, 400, 280, 57120, 4294909952
20, 1233, 420, 400, 280, 57120, 0
20, 1234, 420, 400, 280, 57120, 0
20, 1103, 420, 400, 280, 57120, 0
20, 1373, 420, 400, 280, 57120, 4096
20, 1559, 420, 400, 280, 57120, 0
20, 1067, 420, 400, 280, 57120, 0
20, 1238, 420, 400, 280, 57120, 0
20, 1509, 420, 400, 280, 57120, 0
20, 1116, 420, 400, 280, 57120, 0
20, 906, 420, 400, 280, 57120, 0
20, 1030, 420, 400, 280, 57120, 0
20, 1099, 420, 400, 280, 57120, 0
20, 1042, 420, 400, 280, 57120, 0
20, 1033, 420, 400, 280, 57120, 4096
20, 1078, 420, 400, 280, 57120, 4096
20, 983, 420, 400, 280, 57120, 0
20, 1004, 420, 400, 280, 57120, 0
20, 978, 420, 400, 280, 57120, 4294963200
