50 9969 4150 464800 4294950912
50 9560 4150 464800 4294930432
50 9836 4150 464800 4294950912
50 9329 4150 464800 32768
50 9448 4150 464800 4294905856
50 9386 4150 464800 16384
50 9259 4150 464800 61440
50 9386 4150 464800 90112
50 9671 4150 464800 77824
50 9552 4150 464800 4294909952
50 9384 4150 464800 57344
50 9601 4150 464800 4294832128
50 11582 4150 464800 131072
50 10529 4150 464800 20480
50 11906 4150 464800 4294942720
50 11349 4150 464800 45056
50 10130 4150 464800 0
50 9788 4150 464800 0
50 9801 4150 464800 4294922240
50 10031 4150 464800 0
50 10235 4150 464800 65536
50 9364 4150 464800 4294946816
50 9444 4150 464800 4294942720
50 9565 4150 464800 45056
50 9973 4150 464800 4294823936
50 9858 4150 464800 0
50 10170 4150 464800 4294914048
50 10925 4150 464800 4294963200
50 11201 4150 464800 28672
50 10865 4150 464800 4294934528
50 10962 4150 464800 4294852608
50 11718 4150 464800 159744
50 10836 4150 464800 4294946816
50 10605 4150 464800 4294889472
50 9476 4150 464800 73728
50 10703 4150 464800 4294852608
50 10871 4150 464800 143360
50 10910 4150 464800 4294938624
50 9744 4150 464800 4294963200
50 10360 4150 464800 4096
50 9590 4150 464800 4294963200
50 9506 4150 464800 4294938624
50 9142 4150 464800 49152
50 9846 4150 464800 4294922240
50 11208 4150 464800 0
50 10648 4150 464800 45056
50 10301 4150 464800 4294901760
50 10040 4150 464800 65536
50 9916 4150 464800 0
50 10261 4150 464800 4294963200
