20, 161, 200, 60, 60, 27200, 225280
20, 179, 200, 60, 60, 27200, 90112
20, 135, 200, 60, 60, 27200, 4096
20, 106, 200, 60, 60, 27200, 0
20, 113, 200, 60, 60, 27200, 0
20, 170, 200, 60, 60, 27200, 0
20, 146, 200, 60, 60, 27200, 8192
20, 144, 200, 60, 60, 27200, 0
20, 178, 200, 60, 60, 27200, 0
20, 222, 200, 60, 60, 27200, 0
20, 155, 200, 60, 60, 27200, 0
20, 156, 200, 60, 60, 27200, 0
20, 165, 200, 60, 60, 27200, 0
20, 147, 200, 60, 60, 27200, 0
20, 144, 200, 60, 60, 27200, 0
20, 110, 200, 60, 60, 27200, 0
20, 115, 200, 60, 60, 27200, 0
20, 99, 200, 60, 60, 27200, 0
20, 117, 200, 60, 60, 27200, 0
20, 110, 200, 60, 60, 27200, 0
