20, 844, 620, 380, 200, 84320, 12288
20, 806, 620, 380, 200, 84320, 4294963200
20, 797, 620, 380, 200, 84320, 4294950912
20, 771, 620, 380, 200, 84320, 4096
20, 749, 620, 380, 200, 84320, 8192
20, 758, 620, 380, 200, 84320, 24576
20, 744, 620, 380, 200, 84320, 0
20, 763, 620, 380, 200, 84320, 4294946816
20, 780, 620, 380, 200, 84320, 4294955008
20, 799, 620, 380, 200, 84320, 4096
20, 827, 620, 380, 200, 84320, 4096
20, 823, 620, 380, 200, 84320, 4294946816
20, 759, 620, 380, 200, 84320, 0
20, 756, 620, 380, 200, 84320, 20480
20, 758, 620, 380, 200, 84320, 0
20, 743, 620, 380, 200, 84320, 12288
20, 754, 620, 380, 200, 84320, 0
20, 763, 620, 380, 200, 84320, 4294959104
20, 948, 620, 380, 200, 84320, 4294963200
20, 861, 620, 380, 200, 84320, 0
