50, 3178, 1400, 1300, 179200, 4294959104
50, 3165, 1400, 1300, 179200, 0
50, 2936, 1400, 1300, 179200, 0
50, 2945, 1400, 1300, 179200, 0
50, 2885, 1400, 1300, 179200, 0
50, 2900, 1400, 1300, 179200, 0
50, 3029, 1400, 1300, 179200, 0
50, 3170, 1400, 1300, 179200, 0
50, 2973, 1400, 1300, 179200, 0
50, 2841, 1400, 1300, 179200, 0
50, 2859, 1400, 1300, 179200, 0
50, 2950, 1400, 1300, 179200, 0
50, 2896, 1400, 1300, 179200, 0
50, 2882, 1400, 1300, 179200, 0
50, 2856, 1400, 1300, 179200, 0
50, 2846, 1400, 1300, 179200, 0
50, 2993, 1400, 1300, 179200, 0
50, 3140, 1400, 1300, 179200, 0
50, 5052, 1400, 1300, 179200, 0
50, 5090, 1400, 1300, 179200, 0
50, 4566, 1400, 1300, 179200, 0
50, 6061, 1400, 1300, 179200, 4294934528
50, 5539, 1400, 1300, 179200, 4294963200
50, 3441, 1400, 1300, 179200, 0
50, 3562, 1400, 1300, 179200, 4294959104
50, 3289, 1400, 1300, 179200, 0
50, 3520, 1400, 1300, 179200, 4294963200
50, 3822, 1400, 1300, 179200, 0
50, 3460, 1400, 1300, 179200, 0
50, 3906, 1400, 1300, 179200, 0
50, 3862, 1400, 1300, 179200, 0
50, 3458, 1400, 1300, 179200, 0
50, 3901, 1400, 1300, 179200, 0
50, 3775, 1400, 1300, 179200, 0
50, 3483, 1400, 1300, 179200, 0
50, 3457, 1400, 1300, 179200, 0
50, 4295, 1400, 1300, 179200, 4294963200
50, 4072, 1400, 1300, 179200, 0
50, 4102, 1400, 1300, 179200, 0
50, 4101, 1400, 1300, 179200, 0
50, 4171, 1400, 1300, 179200, 0
50, 4180, 1400, 1300, 179200, 0
50, 4161, 1400, 1300, 179200, 0
50, 4083, 1400, 1300, 179200, 0
50, 4111, 1400, 1300, 179200, 0
50, 4070, 1400, 1300, 179200, 0
50, 4042, 1400, 1300, 179200, 0
50, 5059, 1400, 1300, 179200, 0
50, 4813, 1400, 1300, 179200, 0
50, 4183, 1400, 1300, 179200, 0
