50 2980 1050 117600 0
50 3235 1050 117600 0
50 2920 1050 117600 0
50 2881 1050 117600 0
50 2742 1050 117600 0
50 2524 1050 117600 0
50 2765 1050 117600 0
50 3108 1050 117600 4294963200
50 3183 1050 117600 0
50 2832 1050 117600 0
50 2531 1050 117600 0
50 2623 1050 117600 0
50 2565 1050 117600 0
50 2424 1050 117600 0
50 2743 1050 117600 0
50 2660 1050 117600 0
50 2809 1050 117600 0
50 2731 1050 117600 0
50 2760 1050 117600 0
50 2521 1050 117600 0
50 2606 1050 117600 0
50 2701 1050 117600 0
50 2602 1050 117600 0
50 2687 1050 117600 0
50 3102 1050 117600 0
50 2763 1050 117600 0
50 2669 1050 117600 0
50 2598 1050 117600 0
50 2679 1050 117600 0
50 2729 1050 117600 0
50 2810 1050 117600 0
50 2783 1050 117600 0
50 2558 1050 117600 0
50 2517 1050 117600 0
50 2545 1050 117600 0
50 2562 1050 117600 0
50 2639 1050 117600 0
50 2544 1050 117600 0
50 2577 1050 117600 0
50 2589 1050 117600 0
50 2568 1050 117600 0
50 2676 1050 117600 0
50 2531 1050 117600 0
50 2559 1050 117600 0
50 2531 1050 117600 0
50 2628 1050 117600 0
50 2734 1050 117600 0
50 2918 1050 117600 0
50 2560 1050 117600 0
50 2590 1050 117600 0
