20, 1054, 480, 440, 340, 65280, 0
20, 1048, 480, 440, 340, 65280, 4096
20, 968, 480, 440, 340, 65280, 4294963200
20, 976, 480, 440, 340, 65280, 0
20, 961, 480, 440, 340, 65280, 4294959104
20, 1022, 480, 440, 340, 65280, 0
20, 979, 480, 440, 340, 65280, 12288
20, 971, 480, 440, 340, 65280, 4294963200
20, 977, 480, 440, 340, 65280, 4096
20, 987, 480, 440, 340, 65280, 4294955008
20, 974, 480, 440, 340, 65280, 4096
20, 967, 480, 440, 340, 65280, 0
20, 968, 480, 440, 340, 65280, 4096
20, 968, 480, 440, 340, 65280, 0
20, 975, 480, 440, 340, 65280, 8192
20, 986, 480, 440, 340, 65280, 0
20, 988, 480, 440, 340, 65280, 0
20, 969, 480, 440, 340, 65280, 0
20, 991, 480, 440, 340, 65280, 0
20, 1015, 480, 440, 340, 65280, 0
