50 4078 1050 117600 4294963200
50 4283 1050 117600 0
50 4183 1050 117600 0
50 3884 1050 117600 4294963200
50 3004 1050 117600 0
50 2719 1050 117600 0
50 3178 1050 117600 0
50 4459 1050 117600 0
50 2791 1050 117600 0
50 2709 1050 117600 0
50 3399 1050 117600 0
50 3373 1050 117600 0
50 4152 1050 117600 0
50 4262 1050 117600 0
50 3579 1050 117600 4294963200
50 2471 1050 117600 4096
50 3134 1050 117600 0
50 3534 1050 117600 0
50 4636 1050 117600 0
50 3285 1050 117600 0
50 2874 1050 117600 4294963200
50 2579 1050 117600 0
50 2717 1050 117600 0
50 2408 1050 117600 0
50 2882 1050 117600 0
50 5267 1050 117600 0
50 3936 1050 117600 0
50 3897 1050 117600 0
50 3618 1050 117600 0
50 3236 1050 117600 0
50 2812 1050 117600 0
50 2258 1050 117600 0
50 2908 1050 117600 4294963200
50 4525 1050 117600 0
50 3270 1050 117600 0
50 2321 1050 117600 0
50 3317 1050 117600 0
50 2742 1050 117600 4294922240
50 2540 1050 117600 0
50 3186 1050 117600 0
50 2690 1050 117600 0
50 3370 1050 117600 0
50 3952 1050 117600 0
50 3038 1050 117600 0
50 2406 1050 117600 0
50 2400 1050 117600 0
50 2525 1050 117600 0
50 4409 1050 117600 4294959104
50 4242 1050 117600 4096
50 2798 1050 117600 0
