50, 3051, 1200, 1100, 153600, 0
50, 3321, 1200, 1100, 153600, 0
50, 2773, 1200, 1100, 153600, 0
50, 2645, 1200, 1100, 153600, 0
50, 2640, 1200, 1100, 153600, 0
50, 2716, 1200, 1100, 153600, 0
50, 3059, 1200, 1100, 153600, 0
50, 2885, 1200, 1100, 153600, 0
50, 3217, 1200, 1100, 153600, 0
50, 3563, 1200, 1100, 153600, 0
50, 3286, 1200, 1100, 153600, 0
50, 5455, 1200, 1100, 153600, 0
50, 2974, 1200, 1100, 153600, 0
50, 2795, 1200, 1100, 153600, 0
50, 3000, 1200, 1100, 153600, 0
50, 4062, 1200, 1100, 153600, 4294963200
50, 3478, 1200, 1100, 153600, 0
50, 4776, 1200, 1100, 153600, 4294963200
50, 4888, 1200, 1100, 153600, 0
50, 3972, 1200, 1100, 153600, 0
50, 2759, 1200, 1100, 153600, 0
50, 6127, 1200, 1100, 153600, 0
50, 3163, 1200, 1100, 153600, 0
50, 3319, 1200, 1100, 153600, 0
50, 2700, 1200, 1100, 153600, 0
50, 2995, 1200, 1100, 153600, 0
50, 3042, 1200, 1100, 153600, 0
50, 2816, 1200, 1100, 153600, 0
50, 2930, 1200, 1100, 153600, 0
50, 3484, 1200, 1100, 153600, 0
50, 3558, 1200, 1100, 153600, 0
50, 5459, 1200, 1100, 153600, 0
50, 3355, 1200, 1100, 153600, 0
50, 2937, 1200, 1100, 153600, 0
50, 3239, 1200, 1100, 153600, 0
50, 3574, 1200, 1100, 153600, 0
50, 3005, 1200, 1100, 153600, 0
50, 3157, 1200, 1100, 153600, 0
50, 3208, 1200, 1100, 153600, 0
50, 3111, 1200, 1100, 153600, 0
50, 3059, 1200, 1100, 153600, 0
50, 2818, 1200, 1100, 153600, 0
50, 2968, 1200, 1100, 153600, 0
50, 2934, 1200, 1100, 153600, 0
50, 2933, 1200, 1100, 153600, 0
50, 2861, 1200, 1100, 153600, 0
50, 3011, 1200, 1100, 153600, 0
50, 3303, 1200, 1100, 153600, 4294963200
50, 3091, 1200, 1100, 153600, 0
50, 2840, 1200, 1100, 153600, 0
