50, 3219, 1250, 1100, 160000, 4294963200
50, 3042, 1250, 1100, 160000, 4096
50, 2929, 1250, 1100, 160000, 0
50, 2778, 1250, 1100, 160000, 0
50, 2886, 1250, 1100, 160000, 0
50, 3405, 1250, 1100, 160000, 0
50, 5224, 1250, 1100, 160000, 0
50, 3548, 1250, 1100, 160000, 0
50, 2880, 1250, 1100, 160000, 0
50, 3031, 1250, 1100, 160000, 0
50, 3034, 1250, 1100, 160000, 0
50, 3093, 1250, 1100, 160000, 0
50, 2868, 1250, 1100, 160000, 0
50, 2927, 1250, 1100, 160000, 0
50, 2928, 1250, 1100, 160000, 0
50, 2963, 1250, 1100, 160000, 0
50, 2896, 1250, 1100, 160000, 0
50, 2896, 1250, 1100, 160000, 0
50, 2935, 1250, 1100, 160000, 0
50, 2862, 1250, 1100, 160000, 0
50, 2964, 1250, 1100, 160000, 0
50, 2920, 1250, 1100, 160000, 0
50, 2841, 1250, 1100, 160000, 0
50, 2859, 1250, 1100, 160000, 0
50, 2867, 1250, 1100, 160000, 0
50, 3173, 1250, 1100, 160000, 0
50, 3342, 1250, 1100, 160000, 0
50, 3035, 1250, 1100, 160000, 0
50, 2964, 1250, 1100, 160000, 0
50, 2935, 1250, 1100, 160000, 0
50, 2769, 1250, 1100, 160000, 0
50, 2851, 1250, 1100, 160000, 0
50, 2830, 1250, 1100, 160000, 0
50, 2733, 1250, 1100, 160000, 0
50, 2849, 1250, 1100, 160000, 0
50, 2803, 1250, 1100, 160000, 0
50, 2767, 1250, 1100, 160000, 0
50, 2791, 1250, 1100, 160000, 0
50, 2799, 1250, 1100, 160000, 0
50, 2825, 1250, 1100, 160000, 0
50, 2800, 1250, 1100, 160000, 0
50, 2880, 1250, 1100, 160000, 0
50, 2756, 1250, 1100, 160000, 0
50, 2760, 1250, 1100, 160000, 0
50, 2749, 1250, 1100, 160000, 0
50, 2800, 1250, 1100, 160000, 0
50, 3065, 1250, 1100, 160000, 0
50, 3903, 1250, 1100, 160000, 0
50, 2840, 1250, 1100, 160000, 4294791168
50, 2726, 1250, 1100, 160000, 8192
