50 4469 1450 162400 16384
50 4115 1450 162400 8192
50 4211 1450 162400 0
50 4030 1450 162400 0
50 4629 1450 162400 0
50 5356 1450 162400 4294963200
50 5414 1450 162400 4294959104
50 4579 1450 162400 0
50 7885 1450 162400 0
50 5024 1450 162400 0
50 3887 1450 162400 0
50 4023 1450 162400 0
50 4255 1450 162400 0
50 4314 1450 162400 0
50 4222 1450 162400 0
50 4452 1450 162400 0
50 4336 1450 162400 0
50 4219 1450 162400 0
50 4081 1450 162400 0
50 4167 1450 162400 0
50 4362 1450 162400 0
50 4469 1450 162400 0
50 4392 1450 162400 0
50 4026 1450 162400 0
50 3994 1450 162400 0
50 4059 1450 162400 0
50 4510 1450 162400 0
50 4645 1450 162400 0
50 4192 1450 162400 0
50 4318 1450 162400 0
50 4220 1450 162400 0
50 4077 1450 162400 0
50 4064 1450 162400 0
50 4064 1450 162400 0
50 4279 1450 162400 0
50 4170 1450 162400 0
50 4868 1450 162400 4294959104
50 4870 1450 162400 4096
50 3922 1450 162400 0
50 4765 1450 162400 4294955008
50 4889 1450 162400 4294959104
50 3992 1450 162400 0
50 4604 1450 162400 0
50 5800 1450 162400 0
50 5681 1450 162400 0
50 3964 1450 162400 0
50 4019 1450 162400 0
50 4659 1450 162400 0
50 4001 1450 162400 0
50 3980 1450 162400 0
