20, 2655, 1160, 860, 200, 157760, 4096
20, 2207, 1160, 860, 200, 157760, 4294950912
20, 1876, 1160, 860, 200, 157760, 24576
20, 1856, 1160, 860, 200, 157760, 4294938624
20, 1979, 1160, 860, 200, 157760, 24576
20, 1943, 1160, 860, 200, 157760, 4294946816
20, 2199, 1160, 860, 200, 157760, 0
20, 2500, 1160, 860, 200, 157760, 20480
20, 2213, 1160, 860, 200, 157760, 4294938624
20, 2040, 1160, 860, 200, 157760, 28672
20, 2364, 1160, 860, 200, 157760, 8192
20, 2378, 1160, 860, 200, 157760, 4294934528
20, 1964, 1160, 860, 200, 157760, 36864
20, 1699, 1160, 860, 200, 157760, 4294963200
20, 2237, 1160, 860, 200, 157760, 4294934528
20, 1805, 1160, 860, 200, 157760, 20480
20, 1761, 1160, 860, 200, 157760, 4294955008
20, 1912, 1160, 860, 200, 157760, 0
20, 2471, 1160, 860, 200, 157760, 4294963200
20, 2344, 1160, 860, 200, 157760, 4294959104
