20, 1115, 480, 440, 340, 65280, 0
20, 993, 480, 440, 340, 65280, 4294959104
20, 1004, 480, 440, 340, 65280, 0
20, 951, 480, 440, 340, 65280, 4294963200
20, 944, 480, 440, 340, 65280, 8192
20, 1039, 480, 440, 340, 65280, 0
20, 1011, 480, 440, 340, 65280, 0
20, 1047, 480, 440, 340, 65280, 0
20, 990, 480, 440, 340, 65280, 0
20, 976, 480, 440, 340, 65280, 0
20, 1123, 480, 440, 340, 65280, 0
20, 1054, 480, 440, 340, 65280, 4294963200
20, 1010, 480, 440, 340, 65280, 8192
20, 948, 480, 440, 340, 65280, 0
20, 940, 480, 440, 340, 65280, 4294959104
20, 997, 480, 440, 340, 65280, 0
20, 993, 480, 440, 340, 65280, 0
20, 1013, 480, 440, 340, 65280, 0
20, 971, 480, 440, 340, 65280, 0
20, 1000, 480, 440, 340, 65280, 0
