20, 320, 240, 180, 160, 32640, 0
20, 332, 240, 180, 160, 32640, 0
20, 352, 240, 180, 160, 32640, 0
20, 378, 240, 180, 160, 32640, 0
20, 323, 240, 180, 160, 32640, 0
20, 340, 240, 180, 160, 32640, 0
20, 324, 240, 180, 160, 32640, 0
20, 341, 240, 180, 160, 32640, 0
20, 347, 240, 180, 160, 32640, 0
20, 335, 240, 180, 160, 32640, 0
20, 329, 240, 180, 160, 32640, 0
20, 341, 240, 180, 160, 32640, 0
20, 359, 240, 180, 160, 32640, 0
20, 327, 240, 180, 160, 32640, 0
20, 328, 240, 180, 160, 32640, 0
20, 348, 240, 180, 160, 32640, 0
20, 340, 240, 180, 160, 32640, 0
20, 328, 240, 180, 160, 32640, 0
20, 356, 240, 180, 160, 32640, 0
20, 375, 240, 180, 160, 32640, 0
