50 10270 5950 666400 4096
50 8857 5950 666400 4294889472
50 8565 5950 666400 0
50 8922 5950 666400 0
50 10281 5950 666400 4294959104
50 9210 5950 666400 0
50 9174 5950 666400 0
50 9099 5950 666400 4294959104
50 9516 5950 666400 12288
50 9666 5950 666400 0
50 9671 5950 666400 4294950912
50 7918 5950 666400 0
50 8838 5950 666400 4294963200
50 8890 5950 666400 4294955008
50 9515 5950 666400 12288
50 9307 5950 666400 4294959104
50 9302 5950 666400 4294963200
50 9473 5950 666400 4294963200
50 10354 5950 666400 0
50 9996 5950 666400 8192
50 9168 5950 666400 0
50 9320 5950 666400 4294959104
50 9102 5950 666400 4294963200
50 10943 5950 666400 4294955008
50 9749 5950 666400 12288
50 9023 5950 666400 4294938624
50 10251 5950 666400 0
50 9183 5950 666400 32768
50 9278 5950 666400 0
50 9576 5950 666400 4294930432
50 10028 5950 666400 32768
50 10345 5950 666400 4294942720
50 9574 5950 666400 0
50 9642 5950 666400 0
50 9395 5950 666400 4294963200
50 9708 5950 666400 0
50 9563 5950 666400 4294950912
50 10265 5950 666400 0
50 8454 5950 666400 4096
50 9435 5950 666400 4294959104
50 9222 5950 666400 12288
50 9653 5950 666400 0
50 9828 5950 666400 0
50 11184 5950 666400 0
50 9869 5950 666400 4294963200
50 10606 5950 666400 0
50 10444 5950 666400 4294955008
50 10911 5950 666400 0
50 9311 5950 666400 8192
50 10302 5950 666400 4294963200
