50, 3276, 1000, 900, 128000, 28672
50, 3232, 1000, 900, 128000, 0
50, 2981, 1000, 900, 128000, 0
50, 2625, 1000, 900, 128000, 0
50, 2626, 1000, 900, 128000, 0
50, 2583, 1000, 900, 128000, 0
50, 2598, 1000, 900, 128000, 8192
50, 2505, 1000, 900, 128000, 0
50, 2544, 1000, 900, 128000, 0
50, 2785, 1000, 900, 128000, 0
50, 2519, 1000, 900, 128000, 0
50, 2565, 1000, 900, 128000, 0
50, 3064, 1000, 900, 128000, 0
50, 2665, 1000, 900, 128000, 0
50, 2555, 1000, 900, 128000, 4096
50, 2600, 1000, 900, 128000, 0
50, 2536, 1000, 900, 128000, 0
50, 2711, 1000, 900, 128000, 0
50, 2615, 1000, 900, 128000, 0
50, 2524, 1000, 900, 128000, 0
50, 2613, 1000, 900, 128000, 0
50, 2620, 1000, 900, 128000, 0
50, 2559, 1000, 900, 128000, 0
50, 2576, 1000, 900, 128000, 0
50, 2495, 1000, 900, 128000, 0
50, 2586, 1000, 900, 128000, 0
50, 2572, 1000, 900, 128000, 0
50, 2707, 1000, 900, 128000, 0
50, 2643, 1000, 900, 128000, 0
50, 2582, 1000, 900, 128000, 0
50, 2468, 1000, 900, 128000, 0
50, 2434, 1000, 900, 128000, 0
50, 2833, 1000, 900, 128000, 0
50, 2419, 1000, 900, 128000, 0
50, 2474, 1000, 900, 128000, 0
50, 2483, 1000, 900, 128000, 0
50, 2499, 1000, 900, 128000, 0
50, 2524, 1000, 900, 128000, 0
50, 2558, 1000, 900, 128000, 0
50, 2455, 1000, 900, 128000, 0
50, 2476, 1000, 900, 128000, 0
50, 2455, 1000, 900, 128000, 0
50, 2441, 1000, 900, 128000, 0
50, 2514, 1000, 900, 128000, 0
50, 2445, 1000, 900, 128000, 0
50, 2527, 1000, 900, 128000, 0
50, 2498, 1000, 900, 128000, 0
50, 2533, 1000, 900, 128000, 0
50, 2562, 1000, 900, 128000, 0
50, 2647, 1000, 900, 128000, 0
