50 897 950 106400 4294918144
50 804 950 106400 4096
50 875 950 106400 4096
50 1110 950 106400 4294963200
50 1331 950 106400 4096
50 1170 950 106400 0
50 1134 950 106400 0
50 791 950 106400 0
50 754 950 106400 0
50 789 950 106400 0
50 804 950 106400 0
50 723 950 106400 0
50 694 950 106400 0
50 706 950 106400 0
50 724 950 106400 0
50 686 950 106400 0
50 680 950 106400 0
50 712 950 106400 0
50 727 950 106400 0
50 761 950 106400 0
50 667 950 106400 0
50 738 950 106400 0
50 694 950 106400 0
50 707 950 106400 0
50 700 950 106400 0
50 717 950 106400 0
50 719 950 106400 0
50 680 950 106400 0
50 657 950 106400 0
50 691 950 106400 0
50 721 950 106400 0
50 700 950 106400 0
50 692 950 106400 0
50 741 950 106400 0
50 699 950 106400 0
50 733 950 106400 0
50 717 950 106400 0
50 690 950 106400 0
50 697 950 106400 0
50 842 950 106400 0
50 755 950 106400 0
50 728 950 106400 0
50 639 950 106400 0
50 689 950 106400 0
50 698 950 106400 0
50 683 950 106400 0
50 692 950 106400 0
50 747 950 106400 0
50 707 950 106400 0
50 819 950 106400 0
