50, 14522, 2900, 2150, 394400, 28672
50, 17122, 2900, 2150, 394400, 4294946816
50, 9932, 2900, 2150, 394400, 12288
50, 9296, 2900, 2150, 394400, 16384
50, 9742, 2900, 2150, 394400, 4294959104
50, 9653, 2900, 2150, 394400, 4294955008
50, 18231, 2900, 2150, 394400, 4294959104
50, 10364, 2900, 2150, 394400, 16384
50, 5236, 2900, 2150, 394400, 4294963200
50, 8885, 2900, 2150, 394400, 4294959104
50, 8393, 2900, 2150, 394400, 12288
50, 28572, 2900, 2150, 394400, 4294938624
50, 14175, 2900, 2150, 394400, 20480
50, 9600, 2900, 2150, 394400, 8192
50, 11205, 2900, 2150, 394400, 0
50, 18764, 2900, 2150, 394400, 4294963200
50, 15161, 2900, 2150, 394400, 4294950912
50, 10404, 2900, 2150, 394400, 24576
50, 15932, 2900, 2150, 394400, 4294725632
50, 21292, 2900, 2150, 394400, 0
50, 11111, 2900, 2150, 394400, 4294963200
50, 9473, 2900, 2150, 394400, 12288
50, 12887, 2900, 2150, 394400, 4294946816
50, 12275, 2900, 2150, 394400, 4294950912
50, 13202, 2900, 2150, 394400, 8192
50, 5252, 2900, 2150, 394400, 32768
50, 5163, 2900, 2150, 394400, 4294930432
50, 4993, 2900, 2150, 394400, 36864
50, 5147, 2900, 2150, 394400, 4096
50, 4957, 2900, 2150, 394400, 4294963200
50, 4965, 2900, 2150, 394400, 4294955008
50, 4938, 2900, 2150, 394400, 8192
50, 4966, 2900, 2150, 394400, 4294959104
50, 5561, 2900, 2150, 394400, 16384
50, 5752, 2900, 2150, 394400, 0
50, 4969, 2900, 2150, 394400, 4294959104
50, 5181, 2900, 2150, 394400, 4294955008
50, 5028, 2900, 2150, 394400, 20480
50, 5017, 2900, 2150, 394400, 4294963200
50, 5101, 2900, 2150, 394400, 0
50, 5676, 2900, 2150, 394400, 40960
50, 4984, 2900, 2150, 394400, 4294959104
50, 4989, 2900, 2150, 394400, 8192
50, 4913, 2900, 2150, 394400, 4294959104
50, 5002, 2900, 2150, 394400, 4294963200
50, 5776, 2900, 2150, 394400, 4294963200
50, 5746, 2900, 2150, 394400, 16384
50, 4945, 2900, 2150, 394400, 0
50, 4996, 2900, 2150, 394400, 0
50, 5069, 2900, 2150, 394400, 4294946816
