20, 110, 200, 60, 60, 27200, 32768
20, 108, 200, 60, 60, 27200, 0
20, 117, 200, 60, 60, 27200, 0
20, 118, 200, 60, 60, 27200, 0
20, 119, 200, 60, 60, 27200, 0
20, 126, 200, 60, 60, 27200, 0
20, 115, 200, 60, 60, 27200, 0
20, 114, 200, 60, 60, 27200, 0
20, 156, 200, 60, 60, 27200, 0
20, 119, 200, 60, 60, 27200, 0
20, 145, 200, 60, 60, 27200, 0
20, 157, 200, 60, 60, 27200, 0
20, 129, 200, 60, 60, 27200, 0
20, 126, 200, 60, 60, 27200, 0
20, 155, 200, 60, 60, 27200, 0
20, 151, 200, 60, 60, 27200, 0
20, 165, 200, 60, 60, 27200, 0
20, 120, 200, 60, 60, 27200, 0
20, 127, 200, 60, 60, 27200, 0
20, 124, 200, 60, 60, 27200, 0
